1,-0.06103515625,3.515625,0.4150390625,3.86962890625,0.01220703125,6.09130859375,-0.18310546875,4.0771484375,0.1220703125,-0.1220703125,-0.1708984375,-0.9521484375,-0.048828125,1.0009765625,0.2197265625,-0.2685546875,-0.30517578125,-0.72021484375,-0.57373046875,-0.2197265625,-0.06103515625,0.8056640625,-0.18310546875,-0.6591796875,0,-0.10986328125,-0.0732421875,-0.68359375,-0.13427734375,1.0009765625,0.10986328125,0.2685546875,-0.08544921875,-0.5126953125,0.08544921875,-1.0009765625,-0.48828125,-0.634765625,-0.1953125,-1.025390625,0.048828125,-0.0732421875,0.06103515625,-0.50048828125,-0.1220703125,-0.30517578125,0.1708984375,0.5126953125,0.244140625,1.220703125,-0.1953125,0.6103515625,-0.32958984375,-0.10986328125,-0.87890625,0.7568359375,-0.81787109375,0.78125,-0.0244140625,0.5615234375,-0.78125,1.57470703125,-0.830078125,0.15869140625,0.06103515625,0.03662109375,-0.1953125,0.89111328125,-0.244140625,0.03662109375,0.28076171875,0.13427734375,0.10986328125,0.87890625,-0.18310546875,1.171875,1.3427734375,1.28173828125,-1.0986328125,1.8310546875,0.8544921875,-1.06201171875,-0.09765625,-0.45166015625,-0.146484375,-1.0498046875,0.09765625,1.0986328125,-0.67138671875,-1.5869140625,-0.13427734375,-0.32958984375,0.03662109375,-0.42724609375,-0.0244140625,-1.513671875,-1.171875,-0.72021484375,0.29296875,-0.64697265625,0,-0.68359375,0.048828125,-0.0732421875,-0.146484375,-0.28076171875,0.29296875,-1.13525390625,-0.1220703125,-0.91552734375,0.0732421875,2.1484375,0,2.2216796875,-0.25634765625,0.59814453125,-0.0732421875,0.37841796875,0.0244140625,0.62255859375,-0.4638671875,-0.0732421875,-0.4150390625,0.9033203125,-0.08544921875,-0.390625,-0.146484375,-0.45166015625
1,-0.0732421875,3.50341796875,0.439453125,3.8330078125,-0.06103515625,6.103515625,-0.20751953125,4.04052734375,0.13427734375,-0.10986328125,-0.18310546875,-0.96435546875,-0.03662109375,1.01318359375,0.2685546875,-0.29296875,-0.28076171875,-0.79345703125,-0.52490234375,-0.2197265625,-0.0244140625,0.81787109375,-0.2685546875,-0.634765625,-0.0244140625,-0.1220703125,0,-0.67138671875,-0.13427734375,0.98876953125,0.01220703125,0.28076171875,-0.13427734375,-0.52490234375,0.06103515625,-0.9765625,-0.50048828125,-0.67138671875,-0.09765625,-1.03759765625,0.0244140625,-0.0244140625,0.0732421875,-0.48828125,-0.390625,-0.29296875,0.09765625,0.59814453125,0.25634765625,1.20849609375,-0.1953125,0.64697265625,-0.3173828125,-0.1220703125,-0.91552734375,0.7568359375,-0.89111328125,0.79345703125,-0.0244140625,0.52490234375,-1.23291015625,1.79443359375,-1.123046875,0.1708984375,0.048828125,0.08544921875,-0.25634765625,0.9033203125,-0.3173828125,0.03662109375,0.15869140625,0.15869140625,0.1708984375,0.732421875,-0.1708984375,1.1962890625,1.28173828125,1.07421875,-1.07421875,1.85546875,0.72021484375,-1.08642578125,-0.18310546875,-0.4150390625,-0.341796875,-1.0498046875,0.0244140625,0.89111328125,-0.81787109375,-1.62353515625,0,-0.3173828125,-0.0244140625,-0.42724609375,0.0244140625,-1.52587890625,-1.13525390625,-0.6591796875,0.2685546875,-0.634765625,0.06103515625,-0.69580078125,0.01220703125,-0.06103515625,-0.1708984375,0.048828125,0.25634765625,-0.830078125,-0.146484375,-0.69580078125,-0.0732421875,3.3935546875,0,3.0517578125,-0.244140625,0.927734375,-0.08544921875,0.5859375,-0.0244140625,0.96435546875,-0.50048828125,-0.06103515625,-0.42724609375,0.89111328125,-0.0732421875,-0.4150390625,-0.13427734375,-0.4638671875
0,-0.0732421875,3.41796875,0.45166015625,3.69873046875,-0.10986328125,6.01806640625,-0.20751953125,3.91845703125,0.15869140625,-0.10986328125,-0.20751953125,-0.93994140625,-0.048828125,1.01318359375,0.2685546875,-0.29296875,-0.23193359375,-0.79345703125,-0.45166015625,-0.20751953125,0.0244140625,0.830078125,-0.341796875,-0.634765625,-0.048828125,-0.146484375,0.0732421875,-0.69580078125,-0.10986328125,0.9765625,0.03662109375,0.29296875,-0.146484375,-0.57373046875,0.09765625,-0.9765625,-0.48828125,-0.64697265625,-0.048828125,-1.01318359375,0.0244140625,0.048828125,0.03662109375,-0.45166015625,-0.4638671875,-0.28076171875,0.08544921875,0.68359375,0.2685546875,1.23291015625,-0.25634765625,0.64697265625,-0.28076171875,-0.146484375,-0.9033203125,0.74462890625,-0.98876953125,0.81787109375,-0.01220703125,0.52490234375,-1.708984375,1.98974609375,-1.220703125,0.18310546875,0.0244140625,0.10986328125,-0.32958984375,0.9033203125,-0.28076171875,0.03662109375,0.3662109375,0.1953125,0.28076171875,0.64697265625,-0.03662109375,1.28173828125,1.25732421875,0.91552734375,-1.11083984375,1.9287109375,0.634765625,-1.08642578125,-0.2685546875,-0.3662109375,-0.537109375,-1.03759765625,-0.18310546875,0.5615234375,-0.68359375,-1.5869140625,0.13427734375,-0.3173828125,-0.06103515625,-0.45166015625,0.08544921875,-1.5625,-1.0498046875,-0.59814453125,0.23193359375,-0.634765625,0.0732421875,-0.7080078125,-0.06103515625,-0.08544921875,-0.18310546875,0.45166015625,0.1953125,-0.47607421875,-0.10986328125,-0.42724609375,0.01220703125,4.7119140625,-0.048828125,4.01611328125,-0.2197265625,1.3671875,-0.09765625,0.81787109375,-0.06103515625,1.40380859375,-0.54931640625,-0.0244140625,-0.45166015625,0.87890625,-0.0732421875,-0.47607421875,-0.1220703125,-0.4638671875
0,-0.0732421875,3.25927734375,0.48828125,3.5400390625,-0.10986328125,5.8349609375,-0.20751953125,3.7353515625,0.15869140625,-0.1220703125,-0.20751953125,-0.9521484375,-0.048828125,1.025390625,0.30517578125,-0.29296875,-0.18310546875,-0.78125,-0.42724609375,-0.20751953125,0.06103515625,0.84228515625,-0.390625,-0.64697265625,-0.0732421875,-0.146484375,0.10986328125,-0.7080078125,-0.08544921875,0.9765625,0.08544921875,0.3173828125,-0.13427734375,-0.57373046875,0.09765625,-0.9765625,-0.4150390625,-0.62255859375,-0.01220703125,-1.01318359375,-0.01220703125,0.1220703125,0.03662109375,-0.4638671875,-0.4638671875,-0.2685546875,0.09765625,0.8056640625,0.23193359375,1.23291015625,-0.25634765625,0.64697265625,-0.29296875,-0.15869140625,-0.9033203125,0.76904296875,-1.123046875,0.84228515625,0.0244140625,0.52490234375,-1.72119140625,2.08740234375,-1.26953125,0.25634765625,0.01220703125,0.09765625,-0.3173828125,0.9033203125,-0.35400390625,0.048828125,0.244140625,0.20751953125,0.30517578125,0.64697265625,-0.13427734375,1.37939453125,1.3427734375,0.830078125,-1.06201171875,2.05078125,0.439453125,-1.08642578125,-0.341796875,-0.3173828125,-0.732421875,-1.03759765625,-0.30517578125,0.1953125,-0.67138671875,-1.59912109375,0.048828125,-0.29296875,-0.09765625,-0.4638671875,0.10986328125,-1.59912109375,-1.0009765625,-0.57373046875,0.18310546875,-0.634765625,0.09765625,-0.68359375,-0.10986328125,-0.0732421875,-0.13427734375,0.830078125,0.15869140625,-0.146484375,-0.13427734375,-0.1708984375,-0.03662109375,5.9326171875,-0.01220703125,5.01708984375,-0.244140625,1.806640625,-0.09765625,1.123046875,-0.048828125,1.8310546875,-0.57373046875,0,-0.47607421875,0.84228515625,-0.048828125,-0.5126953125,-0.10986328125,-0.47607421875
0,-0.0732421875,3.076171875,0.439453125,3.3447265625,-0.146484375,5.5908203125,-0.18310546875,3.55224609375,0.09765625,-0.10986328125,-0.1953125,-0.927734375,-0.01220703125,1.03759765625,0.341796875,-0.28076171875,-0.09765625,-0.72021484375,-0.40283203125,-0.1953125,0.09765625,0.8544921875,-0.439453125,-0.6591796875,-0.1220703125,-0.146484375,0.09765625,-0.72021484375,-0.0244140625,0.98876953125,0.0244140625,0.30517578125,-0.10986328125,-0.59814453125,0.18310546875,-0.96435546875,-0.35400390625,-0.59814453125,0.01220703125,-0.98876953125,-0.0244140625,0.18310546875,0.08544921875,-0.4638671875,-0.3662109375,-0.2685546875,0,0.87890625,0.2197265625,1.25732421875,-0.29296875,0.6103515625,-0.23193359375,-0.18310546875,-0.9521484375,0.78125,-1.123046875,0.86669921875,0.09765625,0.5615234375,-1.59912109375,2.13623046875,-1.62353515625,0.3173828125,0.01220703125,0.0732421875,-0.29296875,0.9033203125,-0.2685546875,0.048828125,0.146484375,0.18310546875,0.390625,0.732421875,-0.28076171875,1.4892578125,1.3671875,0.81787109375,-1.01318359375,2.23388671875,0.18310546875,-1.0986328125,-0.32958984375,-0.244140625,-0.89111328125,-1.01318359375,-0.6103515625,-0.15869140625,-0.634765625,-1.5869140625,-0.10986328125,-0.29296875,-0.13427734375,-0.48828125,0.15869140625,-1.611328125,-0.72021484375,-0.5615234375,0.08544921875,-0.62255859375,0.0732421875,-0.72021484375,-0.1708984375,-0.08544921875,-0.13427734375,1.1474609375,0.0732421875,0.146484375,-0.09765625,0.0732421875,-0.09765625,6.92138671875,0.0244140625,5.99365234375,-0.28076171875,2.28271484375,-0.0732421875,1.416015625,0.01220703125,2.2705078125,-0.54931640625,0.01220703125,-0.45166015625,0.79345703125,-0.03662109375,-0.54931640625,-0.08544921875,-0.4638671875
0,-0.0732421875,2.89306640625,0.48828125,3.173828125,-0.1708984375,5.2978515625,-0.146484375,3.3447265625,0.06103515625,-0.08544921875,-0.2197265625,-0.927734375,-0.01220703125,1.03759765625,0.3662109375,-0.25634765625,-0.06103515625,-0.6591796875,-0.3662109375,-0.1953125,0.10986328125,0.84228515625,-0.45166015625,-0.6591796875,-0.15869140625,-0.146484375,0.146484375,-0.72021484375,-0.0244140625,0.9765625,-0.0732421875,0.30517578125,-0.08544921875,-0.57373046875,0.18310546875,-0.93994140625,-0.35400390625,-0.5615234375,-0.0244140625,-1.0009765625,-0.0244140625,0.23193359375,0.09765625,-0.48828125,-0.6103515625,-0.2685546875,-0.13427734375,0.93994140625,0.15869140625,1.2451171875,-0.2685546875,0.59814453125,-0.20751953125,-0.18310546875,-0.9521484375,0.76904296875,-1.08642578125,0.84228515625,0.1708984375,0.57373046875,-1.611328125,2.11181640625,-2.0263671875,0.35400390625,-0.01220703125,0.048828125,-0.1953125,0.91552734375,-0.2685546875,0.048828125,0.1953125,0.13427734375,0.439453125,0.86669921875,-0.25634765625,1.59912109375,1.7333984375,0.87890625,-0.79345703125,2.392578125,0.0732421875,-1.0986328125,-0.390625,-0.15869140625,-1.0009765625,-1.01318359375,-0.59814453125,-0.4150390625,-0.3173828125,-1.57470703125,-0.18310546875,-0.25634765625,-0.10986328125,-0.48828125,0.13427734375,-1.64794921875,-0.76904296875,-0.57373046875,0.0244140625,-0.6103515625,0.06103515625,-0.69580078125,-0.18310546875,-0.08544921875,-0.09765625,1.40380859375,-0.0244140625,0.40283203125,-0.15869140625,0.28076171875,-0.244140625,7.5927734375,-0.0244140625,6.82373046875,-0.32958984375,2.685546875,-0.0732421875,1.67236328125,0.01220703125,2.62451171875,-0.537109375,0.048828125,-0.45166015625,0.79345703125,-0.0244140625,-0.54931640625,-0.08544921875,-0.48828125
0,-0.0732421875,2.69775390625,0.52490234375,2.978515625,-0.13427734375,5.0048828125,-0.09765625,3.16162109375,0,-0.10986328125,-0.25634765625,-0.91552734375,0,1.025390625,0.40283203125,-0.23193359375,-0.01220703125,-0.5859375,-0.32958984375,-0.20751953125,0.08544921875,0.830078125,-0.47607421875,-0.68359375,-0.15869140625,-0.146484375,0.10986328125,-0.69580078125,-0.0244140625,0.98876953125,-0.10986328125,0.30517578125,-0.06103515625,-0.5615234375,0.18310546875,-0.927734375,-0.3662109375,-0.5126953125,-0.01220703125,-1.0009765625,-0.0244140625,0.2685546875,0.0732421875,-0.537109375,-0.52490234375,-0.32958984375,-0.2685546875,0.93994140625,0.13427734375,1.28173828125,-0.2685546875,0.5859375,-0.146484375,-0.18310546875,-0.927734375,0.7568359375,-0.96435546875,0.8544921875,0.1708984375,0.59814453125,-1.5380859375,2.0751953125,-2.44140625,0.390625,-0.06103515625,0.01220703125,-0.146484375,0.89111328125,-0.23193359375,0.048828125,0.13427734375,0.08544921875,0.341796875,1.025390625,-0.25634765625,1.6845703125,1.611328125,0.98876953125,-0.6103515625,2.5146484375,0.048828125,-1.07421875,-0.40283203125,-0.09765625,-1.171875,-1.01318359375,-0.390625,-0.57373046875,-0.15869140625,-1.57470703125,-0.28076171875,-0.23193359375,-0.06103515625,-0.45166015625,0.10986328125,-1.6357421875,-0.7080078125,-0.6103515625,0,-0.634765625,0.0244140625,-0.69580078125,-0.18310546875,-0.10986328125,-0.0732421875,1.611328125,-0.08544921875,0.5859375,-0.1708984375,0.45166015625,-0.30517578125,7.958984375,-0.10986328125,7.4462890625,-0.3173828125,2.9541015625,-0.08544921875,1.9287109375,0,2.86865234375,-0.5126953125,0.06103515625,-0.42724609375,0.79345703125,-0.01220703125,-0.54931640625,-0.08544921875,-0.47607421875
0,-0.048828125,2.52685546875,0.52490234375,2.83203125,-0.13427734375,4.72412109375,-0.03662109375,2.978515625,-0.01220703125,-0.09765625,-0.25634765625,-0.91552734375,0,1.01318359375,0.4638671875,-0.2197265625,0.0244140625,-0.48828125,-0.20751953125,-0.1953125,0.08544921875,0.830078125,-0.50048828125,-0.68359375,-0.146484375,-0.1220703125,0.048828125,-0.69580078125,-0.01220703125,0.98876953125,-0.08544921875,0.28076171875,-0.06103515625,-0.54931640625,0.1953125,-0.927734375,-0.40283203125,-0.52490234375,0,-1.0009765625,-0.01220703125,0.30517578125,0.0244140625,-0.59814453125,-0.5859375,-0.390625,-0.2685546875,0.87890625,0.0732421875,1.25732421875,-0.25634765625,0.59814453125,-0.1708984375,-0.1708984375,-0.9033203125,0.74462890625,-0.8056640625,0.84228515625,0.1220703125,0.6103515625,-1.52587890625,2.03857421875,-2.783203125,0.3662109375,-0.09765625,-0.03662109375,-0.048828125,0.87890625,-0.2685546875,0.03662109375,0.30517578125,0.01220703125,0.2685546875,1.171875,-0.2197265625,1.7333984375,1.7822265625,1.13525390625,-0.341796875,2.60009765625,0.20751953125,-1.06201171875,-0.37841796875,-0.06103515625,-1.15966796875,-0.98876953125,-0.2197265625,-0.6103515625,0.18310546875,-1.5869140625,-0.30517578125,-0.2197265625,-0.01220703125,-0.45166015625,0.09765625,-1.611328125,-0.67138671875,-0.64697265625,-0.0244140625,-0.634765625,0.01220703125,-0.68359375,-0.1708984375,-0.09765625,-0.0732421875,1.708984375,-0.1220703125,0.7080078125,-0.18310546875,0.5615234375,-0.06103515625,8.04443359375,-0.2197265625,7.80029296875,-0.2685546875,3.1005859375,-0.0732421875,2.03857421875,-0.06103515625,2.96630859375,-0.50048828125,0.08544921875,-0.37841796875,0.81787109375,0,-0.52490234375,-0.0732421875,-0.47607421875
0,-0.0732421875,2.392578125,0.537109375,2.685546875,-0.13427734375,4.443359375,0,2.8564453125,-0.01220703125,-0.1220703125,-0.28076171875,-0.93994140625,0,1.01318359375,0.48828125,-0.20751953125,0.06103515625,-0.390625,-0.20751953125,-0.20751953125,0.06103515625,0.8056640625,-0.52490234375,-0.67138671875,-0.13427734375,-0.13427734375,-0.048828125,-0.7080078125,0,0.98876953125,-0.13427734375,0.28076171875,-0.08544921875,-0.537109375,0.20751953125,-0.91552734375,-0.42724609375,-0.5615234375,-0.048828125,-1.025390625,0.03662109375,0.32958984375,-0.01220703125,-0.62255859375,-0.3662109375,-0.48828125,-0.23193359375,0.78125,0.048828125,1.25732421875,-0.244140625,0.6103515625,-0.20751953125,-0.13427734375,-0.84228515625,0.74462890625,-0.7080078125,0.81787109375,0.06103515625,0.59814453125,-1.7333984375,2.05078125,-2.734375,0.3173828125,-0.10986328125,-0.0732421875,-0.06103515625,0.9033203125,-0.30517578125,0.0244140625,0.25634765625,-0.0244140625,0.1953125,1.2451171875,-0.30517578125,1.7333984375,1.5869140625,1.28173828125,-0.1953125,2.62451171875,0.3173828125,-1.03759765625,-0.2685546875,-0.0244140625,-1.1474609375,-0.98876953125,-0.20751953125,-0.57373046875,0.18310546875,-1.59912109375,-0.32958984375,-0.1953125,0.06103515625,-0.4150390625,0.09765625,-1.5869140625,-0.79345703125,-0.69580078125,0.0244140625,-0.64697265625,0.0244140625,-0.68359375,-0.146484375,-0.08544921875,-0.06103515625,1.7578125,-0.1220703125,0.78125,-0.18310546875,0.62255859375,-0.09765625,7.958984375,-0.20751953125,7.8125,-0.2197265625,3.08837890625,-0.08544921875,2.06298828125,-0.06103515625,2.91748046875,-0.537109375,0.06103515625,-0.3662109375,0.84228515625,0.0244140625,-0.48828125,-0.06103515625,-0.4638671875
0,-0.06103515625,2.294921875,0.537109375,2.5634765625,-0.15869140625,4.23583984375,0.03662109375,2.74658203125,-0.01220703125,-0.09765625,-0.30517578125,-0.9521484375,-0.0244140625,1.0009765625,0.48828125,-0.23193359375,0.048828125,-0.30517578125,-0.1708984375,-0.2197265625,0,0.79345703125,-0.5615234375,-0.68359375,-0.146484375,-0.13427734375,-0.0732421875,-0.68359375,0,0.9765625,-0.23193359375,0.25634765625,0,-0.5126953125,0.20751953125,-0.927734375,-0.4638671875,-0.5859375,-0.0732421875,-1.03759765625,0.06103515625,0.35400390625,0,-0.67138671875,-0.45166015625,-0.5859375,-0.20751953125,0.6103515625,0.01220703125,1.23291015625,-0.20751953125,0.62255859375,-0.23193359375,-0.09765625,-0.87890625,0.7568359375,-0.62255859375,0.8056640625,0.01220703125,0.5859375,-1.52587890625,2.099609375,-2.72216796875,0.2197265625,-0.1708984375,-0.0732421875,-0.0732421875,0.87890625,-0.28076171875,0.01220703125,0.28076171875,-0.06103515625,0.18310546875,1.2939453125,-0.3173828125,1.806640625,1.72119140625,1.45263671875,0.01220703125,2.57568359375,0.42724609375,-1.01318359375,-0.10986328125,-0.03662109375,-1.07421875,-0.9765625,-0.13427734375,-0.4638671875,0.08544921875,-1.611328125,-0.32958984375,-0.20751953125,0.1220703125,-0.40283203125,0.08544921875,-1.55029296875,-0.732421875,-0.7568359375,0.048828125,-0.64697265625,0.03662109375,-0.67138671875,-0.1708984375,-0.08544921875,-0.09765625,1.7578125,-0.08544921875,0.79345703125,-0.13427734375,0.62255859375,-0.01220703125,7.72705078125,-0.18310546875,7.5439453125,-0.1708984375,2.9541015625,-0.08544921875,2.001953125,-0.03662109375,2.74658203125,-0.54931640625,0.0244140625,-0.35400390625,0.86669921875,0.03662109375,-0.42724609375,-0.03662109375,-0.45166015625
0,-0.0732421875,2.20947265625,0.52490234375,2.4658203125,-0.1708984375,4.0771484375,0.06103515625,2.63671875,-0.01220703125,-0.08544921875,-0.30517578125,-0.9521484375,0,1.0009765625,0.48828125,-0.244140625,0.03662109375,-0.23193359375,-0.1708984375,-0.20751953125,-0.0244140625,0.8056640625,-0.5859375,-0.68359375,-0.1708984375,-0.13427734375,-0.1220703125,-0.6591796875,-0.01220703125,0.98876953125,-0.25634765625,0.2685546875,0.13427734375,-0.537109375,0.1953125,-0.927734375,-0.48828125,-0.62255859375,-0.08544921875,-1.025390625,0.0732421875,0.3173828125,0.0244140625,-0.69580078125,-0.439453125,-0.6591796875,-0.1708984375,0.439453125,0.0244140625,1.20849609375,-0.1708984375,0.634765625,-0.244140625,-0.09765625,-0.86669921875,0.74462890625,-0.50048828125,0.8056640625,0,0.5615234375,-1.45263671875,2.2216796875,-2.47802734375,0.09765625,-0.18310546875,-0.06103515625,0.03662109375,0.89111328125,-0.28076171875,-0.01220703125,0.2685546875,-0.0732421875,0.1220703125,1.318359375,-0.20751953125,1.94091796875,1.47705078125,1.62353515625,0.1220703125,2.5390625,0.5615234375,-1.025390625,0.0244140625,-0.08544921875,-0.927734375,-1.01318359375,0.0244140625,-0.37841796875,-0.0244140625,-1.611328125,-0.29296875,-0.20751953125,0.1953125,-0.40283203125,0.10986328125,-1.5380859375,-0.6591796875,-0.78125,0.09765625,-0.68359375,0.0244140625,-0.68359375,-0.20751953125,-0.08544921875,-0.13427734375,1.708984375,-0.0244140625,0.74462890625,-0.1708984375,0.5859375,-0.0732421875,7.48291015625,-0.30517578125,7.0556640625,-0.15869140625,2.734375,-0.0732421875,1.8798828125,0.01220703125,2.490234375,-0.52490234375,0,-0.35400390625,0.8544921875,0.0244140625,-0.42724609375,-0.0244140625,-0.439453125
0,-0.08544921875,2.13623046875,0.54931640625,2.3681640625,-0.18310546875,3.9306640625,0.08544921875,2.5634765625,0,-0.08544921875,-0.32958984375,-1.0009765625,-0.01220703125,1.0009765625,0.4638671875,-0.244140625,0.03662109375,-0.18310546875,-0.1220703125,-0.2197265625,-0.0732421875,0.79345703125,-0.59814453125,-0.68359375,-0.1708984375,-0.1220703125,-0.1708984375,-0.6591796875,0,0.9765625,-0.2197265625,0.25634765625,0.244140625,-0.537109375,0.2197265625,-0.93994140625,-0.54931640625,-0.64697265625,-0.13427734375,-1.03759765625,0.09765625,0.29296875,0.10986328125,-0.72021484375,-0.42724609375,-0.732421875,-0.244140625,0.30517578125,0.048828125,1.220703125,-0.1708984375,0.67138671875,-0.29296875,-0.08544921875,-0.78125,0.7568359375,-0.42724609375,0.8056640625,0.01220703125,0.537109375,-1.26953125,2.40478515625,-2.3193359375,0.01220703125,-0.15869140625,-0.048828125,0.06103515625,0.87890625,-0.29296875,0,0.1953125,-0.06103515625,0.0244140625,1.40380859375,-0.35400390625,2.23388671875,1.66015625,1.86767578125,0.28076171875,2.62451171875,0.74462890625,-1.025390625,0.1708984375,-0.13427734375,-0.79345703125,-1.025390625,0.1953125,-0.32958984375,-0.18310546875,-1.611328125,-0.29296875,-0.20751953125,0.244140625,-0.390625,0.09765625,-1.52587890625,-0.67138671875,-0.79345703125,0.10986328125,-0.7080078125,0,-0.634765625,-0.23193359375,-0.08544921875,-0.15869140625,1.6357421875,0.03662109375,0.67138671875,-0.146484375,0.50048828125,-0.10986328125,7.2509765625,-0.390625,6.4208984375,-0.15869140625,2.4658203125,-0.09765625,1.67236328125,0.06103515625,2.23388671875,-0.50048828125,-0.01220703125,-0.32958984375,0.8544921875,0,-0.42724609375,-0.01220703125,-0.42724609375
0,-0.09765625,2.05078125,0.537109375,2.25830078125,-0.1220703125,3.77197265625,0.06103515625,2.45361328125,0.01220703125,-0.0732421875,-0.30517578125,-0.98876953125,-0.01220703125,0.96435546875,0.439453125,-0.25634765625,0.03662109375,-0.146484375,-0.08544921875,-0.20751953125,-0.13427734375,0.78125,-0.5615234375,-0.68359375,-0.1953125,-0.1220703125,-0.1708984375,-0.68359375,-0.01220703125,0.9521484375,-0.146484375,0.2685546875,0.32958984375,-0.52490234375,0.1953125,-0.96435546875,-0.5859375,-0.64697265625,-0.146484375,-1.0498046875,0.03662109375,0.244140625,0.10986328125,-0.72021484375,-0.28076171875,-0.7568359375,-0.1953125,0.18310546875,0.06103515625,1.1962890625,-0.20751953125,0.68359375,-0.3173828125,-0.09765625,-0.7568359375,0.74462890625,-0.3662109375,0.830078125,0.09765625,0.48828125,-0.8544921875,2.60009765625,-2.1240234375,-0.03662109375,-0.08544921875,-0.0244140625,0.09765625,0.89111328125,-0.35400390625,0.0244140625,0.244140625,-0.01220703125,-0.08544921875,1.6357421875,-0.1953125,2.77099609375,1.46484375,2.18505859375,0.40283203125,2.9052734375,0.8544921875,-1.06201171875,0.29296875,-0.1953125,-0.64697265625,-1.03759765625,0.439453125,-0.32958984375,-0.28076171875,-1.62353515625,-0.23193359375,-0.244140625,0.29296875,-0.37841796875,0.08544921875,-1.50146484375,-0.59814453125,-0.7568359375,0.1220703125,-0.68359375,-0.0244140625,-0.64697265625,-0.25634765625,-0.08544921875,-0.146484375,1.5380859375,0.1220703125,0.5859375,-0.23193359375,0.4150390625,-0.03662109375,7.01904296875,-0.40283203125,5.72509765625,-0.18310546875,2.20947265625,-0.09765625,1.4892578125,0.0732421875,2.001953125,-0.48828125,0.01220703125,-0.30517578125,0.84228515625,-0.03662109375,-0.45166015625,0,-0.4150390625
0,-0.08544921875,1.96533203125,0.537109375,2.08740234375,-0.048828125,3.57666015625,0.048828125,2.34375,0.0244140625,-0.0732421875,-0.29296875,-0.9765625,-0.0244140625,0.9765625,0.4150390625,-0.2685546875,0.048828125,-0.10986328125,-0.0732421875,-0.20751953125,-0.1220703125,0.79345703125,-0.537109375,-0.67138671875,-0.20751953125,-0.15869140625,-0.13427734375,-0.67138671875,0,0.93994140625,-0.15869140625,0.2685546875,0.28076171875,-0.54931640625,0.1708984375,-0.98876953125,-0.62255859375,-0.634765625,-0.18310546875,-1.025390625,-0.048828125,0.1953125,0.146484375,-0.7080078125,-0.28076171875,-0.74462890625,-0.23193359375,0.146484375,0.048828125,1.220703125,-0.1953125,0.68359375,-0.32958984375,-0.13427734375,-0.78125,0.7568359375,-0.32958984375,0.8544921875,0.18310546875,0.4638671875,-0.57373046875,2.783203125,-2.0263671875,-0.0732421875,-0.0244140625,0,0.01220703125,0.9033203125,-0.37841796875,0.0244140625,0.048828125,0.048828125,-0.13427734375,2.1240234375,-0.341796875,3.61328125,1.3671875,2.62451171875,0.439453125,3.3935546875,0.96435546875,-1.0498046875,0.32958984375,-0.244140625,-0.54931640625,-1.0498046875,0.62255859375,-0.40283203125,-0.2197265625,-1.59912109375,-0.25634765625,-0.28076171875,0.29296875,-0.40283203125,0.0732421875,-1.52587890625,-0.52490234375,-0.7568359375,0.0732421875,-0.67138671875,-0.0244140625,-0.64697265625,-0.30517578125,-0.08544921875,-0.1708984375,1.3916015625,0.13427734375,0.45166015625,-0.244140625,0.29296875,-0.1220703125,6.75048828125,-0.439453125,5.1025390625,-0.2197265625,1.9775390625,-0.09765625,1.33056640625,0.03662109375,1.81884765625,-0.50048828125,0.01220703125,-0.3173828125,0.8544921875,-0.048828125,-0.439453125,-0.01220703125,-0.4150390625
